Ward Number	Ward Name	Project #	Prefix	Project Name	Sub-project Name	Year	Budgeted
	City Wide	TRC907697-22	TRC	CRITICAL EROSION CONTROL & FLOODWORKS NEEDS	Layer1:More Waterfront Major Maintenance/Strategy	2022	1000.0
	City Wide	TRC907697-22	TRC	CRITICAL EROSION CONTROL & FLOODWORKS NEEDS	Layer1:More Waterfront Major Maintenance/Strategy	2023	800.0
	City Wide	PKS907800-45	PKS	Information Technology	IT-Technology Infrastructure-Refresh FY2014	2014	250.0
	City Wide	TRN907312-11	TRN	Neighbourhood Improvements	Neighbourhood Improvements 2014 & Future	2014	2000.0
	City Wide	TRN907312-11	TRN	Neighbourhood Improvements	Neighbourhood Improvements 2014 & Future	2015	2000.0
	City Wide	TRN907312-11	TRN	Neighbourhood Improvements	Neighbourhood Improvements 2014 & Future	2016	2000.0
	City Wide	TRN907312-11	TRN	Neighbourhood Improvements	Neighbourhood Improvements 2014 & Future	2017	2000.0
	City Wide	TRN907312-11	TRN	Neighbourhood Improvements	Neighbourhood Improvements 2014 & Future	2018	2000.0
	City Wide	TRN907312-11	TRN	Neighbourhood Improvements	Neighbourhood Improvements 2014 & Future	2019	2000.0
	City Wide	TRN907312-11	TRN	Neighbourhood Improvements	Neighbourhood Improvements 2014 & Future	2020	2000.0
	City Wide	TRN907312-11	TRN	Neighbourhood Improvements	Neighbourhood Improvements 2014 & Future	2021	2000.0
	City Wide	TRN907312-11	TRN	Neighbourhood Improvements	Neighbourhood Improvements 2014 & Future	2022	2000.0
	City Wide	TRN907312-11	TRN	Neighbourhood Improvements	Neighbourhood Improvements 2014 & Future	2023	2000.0
	City Wide	TRN906080-11	TRN	Pedestrian Safety and Infrastructure Programs	Wayfinding Strategy Pilot	2014	150.0
	City Wide	TRN907247-6	TRN	Signs and Markings Asset Management	Signs & Markings Asset Management 2014 & Future	2014	1000.0
	City Wide	TRN907247-6	TRN	Signs and Markings Asset Management	Signs & Markings Asset Management 2014 & Future	2015	1000.0
	City Wide	TRN907247-6	TRN	Signs and Markings Asset Management	Signs & Markings Asset Management 2014 & Future	2016	1000.0
	City Wide	TRN907247-6	TRN	Signs and Markings Asset Management	Signs & Markings Asset Management 2014 & Future	2017	1000.0
	City Wide	TRN907247-6	TRN	Signs and Markings Asset Management	Signs & Markings Asset Management 2014 & Future	2018	1000.0
	City Wide	TRN907247-6	TRN	Signs and Markings Asset Management	Signs & Markings Asset Management 2014 & Future	2019	1000.0
	City Wide	TRN907247-6	TRN	Signs and Markings Asset Management	Signs & Markings Asset Management 2014 & Future	2020	1000.0
	City Wide	TRN907247-6	TRN	Signs and Markings Asset Management	Signs & Markings Asset Management 2014 & Future	2021	1000.0
	City Wide	TRN907247-6	TRN	Signs and Markings Asset Management	Signs & Markings Asset Management 2014 & Future	2022	1000.0
	City Wide	TRN907247-6	TRN	Signs and Markings Asset Management	Signs & Markings Asset Management 2014 & Future	2023	1000.0
	City Wide	TPA907958-1	TPA	Structural Maitenance and Technology 2014	Structural Maintenance 2014	2014	1000.0
	City Wide	WAT906900-35	WAT	TRANSMISSION R&R	TRANS FACILITIES REHAB - 2014 SC	2014	17.0
	City Wide	WAT906900-35	WAT	TRANSMISSION R&R	TRANS FACILITIES REHAB - 2014 SC	2015	150.0
	City Wide	WAT906979-29	WAT	D2/D4 TRUNK WATERMAIN UPGRADES	JOS -NEILSON(ELLESMERE-SHEPPARD)WM CONS -2014 SC	2014	240.0
	City Wide	WAT906481-12	WAT	DISTRICT WATERMAINS - NEW	DIST W/MAINS NEW -2014 SC	2014	-10.0
	City Wide	WAT906481-12	WAT	DISTRICT WATERMAINS - NEW	DIST W/MAINS NEW -2014 SC	2015	350.0
	City Wide	WAT906481-12	WAT	DISTRICT WATERMAINS - NEW	DIST W/MAINS NEW -2014 SC	2016	500.0
	City Wide	WAT906930-55	WAT	DIST W/M REPLACEMENT	WATERMAIN REPLACEMENT - METROLINX	2014	25.0
	City Wide	WAT906930-55	WAT	DIST W/M REPLACEMENT	WATERMAIN REPLACEMENT - METROLINX	2015	600.0
	City Wide	WAT906930-55	WAT	DIST W/M REPLACEMENT	WATERMAIN REPLACEMENT - METROLINX	2016	600.0
	City Wide	WAT906930-55	WAT	DIST W/M REPLACEMENT	WATERMAIN REPLACEMENT - METROLINX	2017	1000.0
	City Wide	WAT906930-55	WAT	DIST W/M REPLACEMENT	WATERMAIN REPLACEMENT - METROLINX	2018	875.0
	City Wide	WASWP050 -123	WAS	EQUIPMENT REPLACEMENT & REHABILITATION	MTI REAL TIME CONTROL -2014 SC	2014	-1890.0
	City Wide	WASWP050 -123	WAS	EQUIPMENT REPLACEMENT & REHABILITATION	MTI REAL TIME CONTROL -2014 SC	2015	-1900.0
	City Wide	WASWP050 -123	WAS	EQUIPMENT REPLACEMENT & REHABILITATION	MTI REAL TIME CONTROL -2014 SC	2017	2000.0
	City Wide	WASWP050 -123	WAS	EQUIPMENT REPLACEMENT & REHABILITATION	MTI REAL TIME CONTROL -2014 SC	2018	2000.0
	City Wide	WAS906958-65	WAS	SEWER SYSTEM REHABILITATION	SEWAGE PUMPING STATION STANDBY POWER -2014 SC	2014	-585.0
	City Wide	WAS906958-65	WAS	SEWER SYSTEM REHABILITATION	SEWAGE PUMPING STATION STANDBY POWER -2014 SC	2015	810.0
	City Wide	HOM907345-7	HOM	BUILDING UPGRADES	2014 H&S BUILDING UPGRADES	2014	1200.0
	City Wide	FLT907268-11	FLT	Toronto Building - Fleet Replacement	Vehicle/Equipment Purchase - 2018	2018	89.0
	City Wide	WES907128-126	WES	BUSINESS SUSTAINMENT SYSTEMS	System Enhancements for Licensing Services - MLS	2014	396.0
	City Wide	WES907128-126	WES	BUSINESS SUSTAINMENT SYSTEMS	System Enhancements for Licensing Services - MLS	2015	340.0
	City Wide	ITP906881-102	ITP	Application Systems	Central Property Repository	2014	300.0
	City Wide	ITP906881-102	ITP	Application Systems	Central Property Repository	2015	400.0
	City Wide	ITP906881-102	ITP	Application Systems	Central Property Repository	2016	300.0
	City Wide	ITP906881-102	ITP	Application Systems	Central Property Repository	2017	300.0
	City Wide	ERP907661-13	ERP	Renewable Energy Program	Solar PV - MircoFIT (Reserves)	2014	100.0
	City Wide	ACH000012-160	ACH	Restoration/Preservation of Heritage Elements	Outdoor Public Art -2014	2014	200.0
	City Wide	PKS000024-238	PKS	Environmental Initiatives	Community Garden FY2014	2014	100.0
	City Wide	WAT906902-72	WAT	HARRIS W.T.P. R&R	BUILDING ENVELOPE REHAB - 2014 SC	2014	-10.0
	City Wide	WAT906903-30	WAT	FJ HORGAN W.T.P. R&R	ZEBRA MUSSEL CONTROL SYSTEM REPLACEMENT - 2014 SC	2014	-484.0
	City Wide	WAT906903-30	WAT	FJ HORGAN W.T.P. R&R	ZEBRA MUSSEL CONTROL SYSTEM REPLACEMENT - 2014 SC	2015	-2000.0
	City Wide	WAT906903-30	WAT	FJ HORGAN W.T.P. R&R	ZEBRA MUSSEL CONTROL SYSTEM REPLACEMENT - 2014 SC	2016	550.0
	City Wide	WAT906903-30	WAT	FJ HORGAN W.T.P. R&R	ZEBRA MUSSEL CONTROL SYSTEM REPLACEMENT - 2014 SC	2017	1950.0
	City Wide	WAT906334-61	WAT	BUSINESS SYSTEM INFRASTRUCTURE - PW	RELIABILITY IMPROVEMENT PROGRAM - FUTURE YEARS	2016	200.0
	City Wide	WAT906334-61	WAT	BUSINESS SYSTEM INFRASTRUCTURE - PW	RELIABILITY IMPROVEMENT PROGRAM - FUTURE YEARS	2017	200.0
	City Wide	WAT906334-61	WAT	BUSINESS SYSTEM INFRASTRUCTURE - PW	RELIABILITY IMPROVEMENT PROGRAM - FUTURE YEARS	2018	200.0
	City Wide	WAT906334-61	WAT	BUSINESS SYSTEM INFRASTRUCTURE - PW	RELIABILITY IMPROVEMENT PROGRAM - FUTURE YEARS	2019	200.0
	City Wide	WAT906334-61	WAT	BUSINESS SYSTEM INFRASTRUCTURE - PW	RELIABILITY IMPROVEMENT PROGRAM - FUTURE YEARS	2020	200.0
	City Wide	WAT906334-61	WAT	BUSINESS SYSTEM INFRASTRUCTURE - PW	RELIABILITY IMPROVEMENT PROGRAM - FUTURE YEARS	2021	200.0
	City Wide	WAT906334-61	WAT	BUSINESS SYSTEM INFRASTRUCTURE - PW	RELIABILITY IMPROVEMENT PROGRAM - FUTURE YEARS	2022	200.0
	City Wide	WAT906334-61	WAT	BUSINESS SYSTEM INFRASTRUCTURE - PW	RELIABILITY IMPROVEMENT PROGRAM - FUTURE YEARS	2023	200.0
	City Wide	WAS906488-21	WAS	HUMBER T.P. - II YR2004	PCS PLANT SERVICES -2014 SC	2014	-25.0
	City Wide	WAS906488-21	WAS	HUMBER T.P. - II YR2004	PCS PLANT SERVICES -2014 SC	2015	125.0
	City Wide	WAS906488-21	WAS	HUMBER T.P. - II YR2004	PCS PLANT SERVICES -2014 SC	2016	5.0
	City Wide	WAS906488-21	WAS	HUMBER T.P. - II YR2004	PCS PLANT SERVICES -2014 SC	2017	7.0
	City Wide	WAS907101-21	WAS	ASHBRIDGES BAY WWTP - O&M UPGRADES	MESI UPGRADES - FUTURE YEAR	2016	2500.0
	City Wide	WAS907101-21	WAS	ASHBRIDGES BAY WWTP - O&M UPGRADES	MESI UPGRADES - FUTURE YEAR	2017	2500.0
	City Wide	WAS907101-21	WAS	ASHBRIDGES BAY WWTP - O&M UPGRADES	MESI UPGRADES - FUTURE YEAR	2018	2500.0
	City Wide	WAS907101-21	WAS	ASHBRIDGES BAY WWTP - O&M UPGRADES	MESI UPGRADES - FUTURE YEAR	2019	2500.0
	City Wide	WAS907101-21	WAS	ASHBRIDGES BAY WWTP - O&M UPGRADES	MESI UPGRADES - FUTURE YEAR	2020	2500.0
	City Wide	WAS907101-21	WAS	ASHBRIDGES BAY WWTP - O&M UPGRADES	MESI UPGRADES - FUTURE YEAR	2021	2500.0
	City Wide	WAS907101-21	WAS	ASHBRIDGES BAY WWTP - O&M UPGRADES	MESI UPGRADES - FUTURE YEAR	2022	2500.0
	City Wide	WAS907101-21	WAS	ASHBRIDGES BAY WWTP - O&M UPGRADES	MESI UPGRADES - FUTURE YEAR	2023	2500.0
	City Wide	WAS906492-55	WAS	WET WEATHER FLOW MP	WWF MONITORING STATIONS -2014 SC	2016	-13.0
	City Wide	WAS906492-55	WAS	WET WEATHER FLOW MP	WWF MONITORING STATIONS -2014 SC	2017	-13.0
	City Wide	WAS906492-55	WAS	WET WEATHER FLOW MP	WWF MONITORING STATIONS -2014 SC	2018	27.0
	City Wide	WAS906492-55	WAS	WET WEATHER FLOW MP	WWF MONITORING STATIONS -2014 SC	2019	16.0
	City Wide	WAS906492-55	WAS	WET WEATHER FLOW MP	WWF MONITORING STATIONS -2014 SC	2020	16.0
	City Wide	WAS906492-55	WAS	WET WEATHER FLOW MP	WWF MONITORING STATIONS -2014 SC	2021	16.0
	City Wide	ITP907951-3	ITP	2012 Core Service Review - Service Efficiencies	Portal Foundation Components	2014	1200.0
	City Wide	ITP907951-3	ITP	2012 Core Service Review - Service Efficiencies	Portal Foundation Components	2015	800.0
	City Wide	ITP907951-3	ITP	2012 Core Service Review - Service Efficiencies	Portal Foundation Components	2016	1500.0
	City Wide	TRN160   -12	TRN	ENGINEERING STUDIES	Engineering Studies - 2014 & Future	2014	1176.0
	City Wide	WAT907946-5	WAT	BUSINESS IT PROJECTS	BACKFLOW INSPECTION PORTAL -2014 SC	2014	-250.0
	City Wide	WAT907946-5	WAT	BUSINESS IT PROJECTS	BACKFLOW INSPECTION PORTAL -2014 SC	2015	-200.0
	City Wide	WAT907946-5	WAT	BUSINESS IT PROJECTS	BACKFLOW INSPECTION PORTAL -2014 SC	2016	200.0
	City Wide	WAT907946-5	WAT	BUSINESS IT PROJECTS	BACKFLOW INSPECTION PORTAL -2014 SC	2017	200.0
	City Wide	WAT906468-39	WAT	HORGAN TRUNK MAIN EXPANSION	JOS - HORGAN TO ELLESMERE WM - ENG -2014 SC	2014	-99.0
	City Wide	WAT906468-39	WAT	HORGAN TRUNK MAIN EXPANSION	JOS - HORGAN TO ELLESMERE WM - ENG -2014 SC	2015	24.0
	City Wide	WAT906468-39	WAT	HORGAN TRUNK MAIN EXPANSION	JOS - HORGAN TO ELLESMERE WM - ENG -2014 SC	2016	365.0
	City Wide	WAT906468-39	WAT	HORGAN TRUNK MAIN EXPANSION	JOS - HORGAN TO ELLESMERE WM - ENG -2014 SC	2017	365.0
	City Wide	WAT906468-39	WAT	HORGAN TRUNK MAIN EXPANSION	JOS - HORGAN TO ELLESMERE WM - ENG -2014 SC	2018	148.0
	City Wide	WAT906468-39	WAT	HORGAN TRUNK MAIN EXPANSION	JOS - HORGAN TO ELLESMERE WM - ENG -2014 SC	2019	6.0
	City Wide	WAT906468-39	WAT	HORGAN TRUNK MAIN EXPANSION	JOS - HORGAN TO ELLESMERE WM - ENG -2014 SC	2020	6.0
	City Wide	WAS907099-54	WAS	ASHBRIDGES BAY WWTP - LIQUID TREATMENT & HANDLING	INTEGRATED PUMPING STATION  - CONS -2014 SC	2014	-105.0
	City Wide	WAS907100-29	WAS	ASHBRIDGES BAY WWTP - SOLIDS & GAS HANDLING	WASTE ACTIVATED SLUDGE UPGRADE - ENG -2014 SC	2014	48.0
	City Wide	WAS907100-29	WAS	ASHBRIDGES BAY WWTP - SOLIDS & GAS HANDLING	WASTE ACTIVATED SLUDGE UPGRADE - ENG -2014 SC	2015	117.0
	City Wide	WAS907100-29	WAS	ASHBRIDGES BAY WWTP - SOLIDS & GAS HANDLING	WASTE ACTIVATED SLUDGE UPGRADE - ENG -2014 SC	2016	256.0
	City Wide	WAS907100-29	WAS	ASHBRIDGES BAY WWTP - SOLIDS & GAS HANDLING	WASTE ACTIVATED SLUDGE UPGRADE - ENG -2014 SC	2017	141.0
	City Wide	WAS907100-29	WAS	ASHBRIDGES BAY WWTP - SOLIDS & GAS HANDLING	WASTE ACTIVATED SLUDGE UPGRADE - ENG -2014 SC	2018	101.0
	City Wide	WAS907100-29	WAS	ASHBRIDGES BAY WWTP - SOLIDS & GAS HANDLING	WASTE ACTIVATED SLUDGE UPGRADE - ENG -2014 SC	2019	101.0
	City Wide	WAS907100-29	WAS	ASHBRIDGES BAY WWTP - SOLIDS & GAS HANDLING	WASTE ACTIVATED SLUDGE UPGRADE - ENG -2014 SC	2020	101.0
	City Wide	WAS907100-29	WAS	ASHBRIDGES BAY WWTP - SOLIDS & GAS HANDLING	WASTE ACTIVATED SLUDGE UPGRADE - ENG -2014 SC	2021	5.0
	City Wide	WAS906981-78	WAS	HIGHLAND CREEK WWTP UPGRADES	DIGESTER GAS SYSTEM UPGRADES -2014 SC	2014	-1630.0
	City Wide	WAS906981-78	WAS	HIGHLAND CREEK WWTP UPGRADES	DIGESTER GAS SYSTEM UPGRADES -2014 SC	2015	-3280.0
	City Wide	WAS906981-78	WAS	HIGHLAND CREEK WWTP UPGRADES	DIGESTER GAS SYSTEM UPGRADES -2014 SC	2016	270.0
	City Wide	WAS906981-78	WAS	HIGHLAND CREEK WWTP UPGRADES	DIGESTER GAS SYSTEM UPGRADES -2014 SC	2017	4630.0
	City Wide	WAS906981-78	WAS	HIGHLAND CREEK WWTP UPGRADES	DIGESTER GAS SYSTEM UPGRADES -2014 SC	2018	50.0
	City Wide	EXH000525-70	EXH	DIRECT ENERGY CENTRE (formerly NTC)	Retrofit Salons & Interior Equipment for 101 & 110	2015	150.0
	City Wide	EXH000525-70	EXH	DIRECT ENERGY CENTRE (formerly NTC)	Retrofit Salons & Interior Equipment for 101 & 110	2016	150.0
	City Wide	EXH350   -106	EXH	EQUIPMENT	Building Automation System	2014	100.0
	City Wide	EXH350   -106	EXH	EQUIPMENT	Building Automation System	2015	200.0
	City Wide	EXH350   -106	EXH	EQUIPMENT	Building Automation System	2016	200.0
	City Wide	EXH350   -106	EXH	EQUIPMENT	Building Automation System	2017	200.0
	City Wide	EXH350   -106	EXH	EQUIPMENT	Building Automation System	2018	100.0
	City Wide	EXH350   -106	EXH	EQUIPMENT	Building Automation System	2019	100.0
	City Wide	EXH350   -106	EXH	EQUIPMENT	Building Automation System	2020	100.0
	City Wide	EXH350   -106	EXH	EQUIPMENT	Building Automation System	2021	100.0
	City Wide	EXH350   -106	EXH	EQUIPMENT	Building Automation System	2022	100.0
	City Wide	EXH350   -106	EXH	EQUIPMENT	Building Automation System	2023	100.0
	City Wide	ACH000013-42	ACH	Refurbishment and Rehabilitation	Museums Interiors Planning	2014	75.0
	City Wide	PKS000019-290	PKS	Playgrounds/Waterplay	CAMP (SGR) Waterplay FY2014	2014	900.0
	City Wide	WAT906900-36	WAT	TRANSMISSION R&R	RESERVOIR REHAB/WATER QUALITY PROTECTION	2014	300.0
	City Wide	WAT906900-36	WAT	TRANSMISSION R&R	RESERVOIR REHAB/WATER QUALITY PROTECTION	2015	5250.0
	City Wide	WAT906900-36	WAT	TRANSMISSION R&R	RESERVOIR REHAB/WATER QUALITY PROTECTION	2016	500.0
	City Wide	WAS907098-20	WAS	ASHBRIDGES BAY WWTP - EFFLUENT SYSTEM	ABTP OUTFALL ASSESSMENT -2014 SC	2014	-3.0
	City Wide	WAS907098-20	WAS	ASHBRIDGES BAY WWTP - EFFLUENT SYSTEM	ABTP OUTFALL ASSESSMENT -2014 SC	2015	105.0
	City Wide	WAS906958-61	WAS	SEWER SYSTEM REHABILITATION	CCTV Inspection -2014 SC	2014	-223.0
	City Wide	WAS906958-61	WAS	SEWER SYSTEM REHABILITATION	CCTV Inspection -2014 SC	2016	1000.0
	City Wide	WAS906328-50	WAS	SWM END OF PIPE FACILITIES	EARL BALES SWM FACILITY - PHASE 2 -2014 SC	2014	-3000.0
	City Wide	WAS906328-50	WAS	SWM END OF PIPE FACILITIES	EARL BALES SWM FACILITY - PHASE 2 -2014 SC	2015	2000.0
	City Wide	WAS906328-50	WAS	SWM END OF PIPE FACILITIES	EARL BALES SWM FACILITY - PHASE 2 -2014 SC	2016	1500.0
	City Wide	WAS000007-216	WAS	ASHBRIDGES BAY WWTP REHAB	OPERATIONS CENTRE - ENGINEERING	2014	300.0
	City Wide	WAS000007-216	WAS	ASHBRIDGES BAY WWTP REHAB	OPERATIONS CENTRE - ENGINEERING	2015	400.0
	City Wide	EXH350   -102	EXH	EQUIPMENT	Various Elect. Infrast. &PBX/IT for Show Services	2014	150.0
	City Wide	CLK907415-4	CLK	Mail Security and Mail Room Upgrades	Mail Security & Mail Room Upgrade - S3	2014	-250.0
	City Wide	CLK907415-4	CLK	Mail Security and Mail Room Upgrades	Mail Security & Mail Room Upgrade - S3	2015	-250.0
	City Wide	ITP907951-7	ITP	2012 Core Service Review - Service Efficiencies	Asset Management Solution - Transportation	2015	150.0
	City Wide	ITP907951-7	ITP	2012 Core Service Review - Service Efficiencies	Asset Management Solution - Transportation	2016	515.0
	City Wide	ITP907951-7	ITP	2012 Core Service Review - Service Efficiencies	Asset Management Solution - Transportation	2017	560.0
	City Wide	HUM907897-10	HUM	Upgrades to Permanent Capital Assets	Fit Out of Break Out Space - Under Plaza	2015	400.0
	City Wide	HUM907896-5	HUM	Heritage Easement Agreement Upgrades	Exterior Limestone & Granite Upgrades FY2015	2015	785.0
	City Wide	PAN907636-17	PAN	Pan Am Games - Parks & Recreation	West Channel	2014	1452.0
	City Wide	PAN907636-17	PAN	Pan Am Games - Parks & Recreation	West Channel	2015	968.0
	City Wide	LIB907114-8	LIB	Toronto Reference Library - Renovation & Expansion	Toronto Reference Library Change of Scope	2014	727.0
	City Wide	WAT906977-54	WAT	ISLAND W.T.P. R&R	FILTER MEDIA REPLC - FUTURE	2016	150.0
	City Wide	WAT906977-54	WAT	ISLAND W.T.P. R&R	FILTER MEDIA REPLC - FUTURE	2018	150.0
	City Wide	WAT906977-54	WAT	ISLAND W.T.P. R&R	FILTER MEDIA REPLC - FUTURE	2020	150.0
	City Wide	WAT906977-54	WAT	ISLAND W.T.P. R&R	FILTER MEDIA REPLC - FUTURE	2022	150.0
	City Wide	WAT906977-52	WAT	ISLAND W.T.P. R&R	CONDITION ASSESSMENT & REHAB OF RAW WATER WETWELL	2014	100.0
	City Wide	WAS000160-43	WAS	ASHBRIDGES BAY TREATMENT PLANT - III	BIOSOLIDS IMPRVS & STUDIES -2014 SC	2014	-5.0
	City Wide	WAS906958-60	WAS	SEWER SYSTEM REHABILITATION	Group 2 & 3 Sewage P.S. Upgrades -2014 SC	2014	-7.0
	City Wide	WAS906958-60	WAS	SEWER SYSTEM REHABILITATION	Group 2 & 3 Sewage P.S. Upgrades -2014 SC	2015	2.0
	City Wide	WAS000259-34	WAS	TRUNK SEWER SYSTEM	KEELE TRUNK SEWER PROPERTY ACQUISTION -2014 SC	2014	500.0
	City Wide	WAS000259-34	WAS	TRUNK SEWER SYSTEM	KEELE TRUNK SEWER PROPERTY ACQUISTION -2014 SC	2015	500.0
	City Wide	WAS906742-52	WAS	HUMBER TP YR2005	HEADHOUSE UPGRADES Phase 1 - 2014 SC	2014	42.0
	City Wide	WAS906742-52	WAS	HUMBER TP YR2005	HEADHOUSE UPGRADES Phase 1 - 2014 SC	2015	2.0
	City Wide	AMB906057-7	AMB	Radio Infrastructure for Portable Coverage	Dispatch Console Replacement	2017	1500.0
	City Wide	FIR906851-2	FIR	Replacement of HUSAR Equipment	Replacement of HUSAR Equipment -2014	2014	50.0
	City Wide	TTC000421-3	TTC	Subway Car Purchases	Subway Car Purchases -  SOGR	2014	2225.0
	City Wide	TTC000421-3	TTC	Subway Car Purchases	Subway Car Purchases -  SOGR	2015	2213.0
	City Wide	TTC000421-3	TTC	Subway Car Purchases	Subway Car Purchases -  SOGR	2016	2143.0
	City Wide	CLK907368-18	CLK	Information Management Infrastructure	Open Information S3 - Change in CF	2014	35.0
	City Wide	CLK907368-18	CLK	Information Management Infrastructure	Open Information S3 - Change in CF	2016	-150.0
	City Wide	CLK907368-18	CLK	Information Management Infrastructure	Open Information S3 - Change in CF	2017	50.0
	City Wide	CLK907368-18	CLK	Information Management Infrastructure	Open Information S3 - Change in CF	2018	165.0
	City Wide	CLK907368-18	CLK	Information Management Infrastructure	Open Information S3 - Change in CF	2019	35.0
	City Wide	ITP907747-26	ITP	Corporate Initiatives	Emergency Operations Centre Software	2014	220.0
	City Wide	ITP906881-100	ITP	Application Systems	Enterprise Mobility Platform	2014	900.0
	City Wide	ITP906881-100	ITP	Application Systems	Enterprise Mobility Platform	2015	1900.0
	City Wide	ITP906881-100	ITP	Application Systems	Enterprise Mobility Platform	2016	1900.0
	City Wide	ITP906881-100	ITP	Application Systems	Enterprise Mobility Platform	2017	1900.0
	City Wide	WFT906728-43	WFT	Toronto Waterfront Revitalization Initiative	Waterfront Toronto Corporate Costs 14 Adj	2014	-12.0
	City Wide	ECT907934-1	ECT	Commercial Facade Improvement Program-2014	Commercial Facade Improvement -2014	2014	256.0
	City Wide	ECT907934-1	ECT	Commercial Facade Improvement Program-2014	Commercial Facade Improvement -2014	2015	300.0
	City Wide	TRN906079-7	TRN	LED Signal Module Conversion	Led Signal Module Conversion 2014 & Future	2014	1000.0
	City Wide	TRN906079-7	TRN	LED Signal Module Conversion	Led Signal Module Conversion 2014 & Future	2015	1000.0
	City Wide	TRN906079-7	TRN	LED Signal Module Conversion	Led Signal Module Conversion 2014 & Future	2016	1000.0
	City Wide	TRN906079-7	TRN	LED Signal Module Conversion	Led Signal Module Conversion 2014 & Future	2017	1000.0
	City Wide	TRN906079-7	TRN	LED Signal Module Conversion	Led Signal Module Conversion 2014 & Future	2018	1000.0
	City Wide	TRN906079-7	TRN	LED Signal Module Conversion	Led Signal Module Conversion 2014 & Future	2019	1000.0
	City Wide	TRN906079-7	TRN	LED Signal Module Conversion	Led Signal Module Conversion 2014 & Future	2020	1000.0
	City Wide	TRN906079-7	TRN	LED Signal Module Conversion	Led Signal Module Conversion 2014 & Future	2021	1000.0
	City Wide	TRN906079-7	TRN	LED Signal Module Conversion	Led Signal Module Conversion 2014 & Future	2022	1000.0
	City Wide	TRN906079-7	TRN	LED Signal Module Conversion	Led Signal Module Conversion 2014 & Future	2023	1000.0
	City Wide	FAC906399-35	FAC	Emergency	Various Locations-Emergency Capital Repairs	2023	1395.0
	City Wide	FAC906394-351	FAC	Structural/Building Envelope	Var Loc-Various Struct. SOGR Projects	2023	3500.0
